School_deID,GradeLevel,StudentGender,StudentEthnicity,Special_Education,Homeless,SocioEconomically,TestDayName,OverallScore,OverallLevel,ExpectedAttendanceDays,DaysAttended,EnrolledPct,GradeAttendedPct,TeacherGender,TeacherTotalYearsOfService,TeacherEthnicity,OverallScoreStd,TotalAssessments,Growth
1,1,1,4,0,0,1,5,1466,3,180.0,172.0,1.0,1.955555555555556,0,5,7,0.6624737945492662,3,0
1,2,1,4,0,0,1,5,1480,3,180.0,172.0,1.0,2.955555555555556,0,3,7,0.6,3,0
1,3,1,4,0,0,1,6,1448,2,180.0,175.0,1.0,3.9722222222222223,0,15,3,0.5708812260536399,3,-1
2,6,1,4,0,0,1,5,1505,2,180.0,177.0,1.0,6.983333333333333,0,19,7,0.613126079447323,1,0
0,1,1,4,0,0,1,5,1465,3,180.0,171.0,1.0,1.95,0,7,3,0.660377358490566,3,0
0,2,1,4,0,0,1,1,1508,3,180.0,175.0,1.0,2.9722222222222223,0,3,3,0.6509090909090909,3,0
0,4,1,4,0,0,1,5,1559,4,180.0,178.0,1.0,4.988888888888889,0,22,3,0.7039586919104991,3,1
5,4,1,4,0,0,1,6,1486,2,170.0,154.0,0.9444444444444444,4.905882352941177,0,26,7,0.5783132530120482,5,0
5,0,1,4,0,0,0,6,1401,2,180.0,171.0,1.0,0.95,0,26,3,0.45636363636363636,5,0
5,1,1,4,0,0,0,1,1443,2,180.0,175.0,1.0,1.9722222222222223,0,18,3,0.6142557651991615,5,0
5,2,1,4,0,0,1,5,1438,2,180.0,174.0,1.0,2.966666666666667,0,14,3,0.5236363636363637,5,0
5,3,1,4,0,0,1,5,1480,2,180.0,165.0,1.0,3.9166666666666665,0,5,0,0.632183908045977,5,0
1,6,1,4,0,0,1,1,1506,2,180.0,157.0,1.0,6.872222222222222,0,2,0,0.614853195164076,1,0
2,5,1,3,0,0,1,4,1561,4,170.0,151.0,0.9444444444444444,5.888235294117648,0,14,3,0.7074010327022375,5,0
2,1,1,3,0,0,1,5,1469,4,180.0,176.0,1.0,1.9777777777777776,0,2,7,0.6687631027253669,5,0
2,2,1,3,0,0,1,6,1471,3,180.0,165.0,1.0,2.9166666666666665,0,3,7,0.5836363636363636,5,-1
2,3,1,3,0,0,1,0,1428,1,180.0,176.0,1.0,3.977777777777778,0,17,7,0.5325670498084292,5,-2
2,4,1,3,0,0,1,0,1496,2,180.0,176.0,1.0,4.977777777777778,1,24,7,0.5955249569707401,5,1
4,6,1,4,0,0,1,0,1510,2,170.0,152.0,0.9444444444444444,6.894117647058824,0,24,3,0.6217616580310881,5,0
9,2,1,4,0,0,1,4,1466,3,180.0,164.0,1.0,2.911111111111111,0,19,3,0.5745454545454546,5,0
9,3,1,4,0,0,1,1,1485,2,180.0,178.0,1.0,3.988888888888889,0,11,3,0.6417624521072797,5,-1
4,4,1,4,0,0,1,5,1418,1,180.0,180.0,1.0,4.999999,1,23,7,0.4612736660929432,5,-1
4,5,1,4,0,0,1,5,1535,3,180.0,148.0,1.0,5.822222222222222,0,10,3,0.6626506024096386,5,2
9,3,0,4,0,0,1,4,1526,3,180.0,172.0,1.0,3.955555555555556,0,13,7,0.7203065134099617,1,0
3,3,0,4,0,0,1,1,1465,2,180.0,167.0,1.0,3.927777777777778,1,10,3,0.603448275862069,3,0
3,4,0,4,0,0,1,5,1532,3,180.0,177.0,1.0,4.983333333333333,0,5,7,0.657487091222031,3,1
3,5,0,4,0,0,1,0,1564,4,180.0,177.0,1.0,5.983333333333333,0,6,7,0.7125645438898451,3,1
5,2,0,4,0,0,0,5,1494,4,180.0,172.0,1.0,2.955555555555556,0,4,3,0.6254545454545455,1,0
3,4,1,4,1,0,1,0,1456,1,170.0,124.0,0.9444444444444444,4.729411764705882,0,8,7,0.5266781411359724,5,0
0,0,1,4,1,0,1,6,1355,1,180.0,154.0,1.0,0.8555555555555555,0,7,3,0.37272727272727274,5,0
3,1,1,4,1,0,1,5,1356,1,179.0,156.0,0.9944444444444444,1.871508379888268,0,4,0,0.43186582809224316,5,0
3,2,1,4,1,0,1,6,1395,1,180.0,171.0,1.0,2.95,0,23,3,0.44545454545454544,5,0
3,3,1,4,1,0,1,0,1454,2,180.0,154.0,1.0,3.855555555555556,0,3,3,0.5823754789272031,5,1
8,0,0,4,0,0,0,5,1432,3,180.0,156.0,1.0,0.8666666666666667,0,14,2,0.5127272727272727,2,0
8,0,0,4,0,0,0,6,1533,4,180.0,159.0,1.0,0.8833333333333333,0,21,3,0.6963636363636364,2,1
3,1,0,4,0,0,1,1,1475,4,180.0,169.0,1.0,1.9388888888888889,0,3,7,0.6813417190775681,3,0
3,2,0,4,0,0,1,5,1557,4,180.0,178.0,1.0,2.988888888888889,0,13,7,0.74,3,0
3,3,0,4,0,0,1,5,1438,1,180.0,180.0,1.0,3.999999,0,35,3,0.5517241379310345,3,-3
7,0,1,4,1,0,0,6,1422,3,163.0,105.0,0.9055555555555556,0.6441717791411042,0,2,3,0.49454545454545457,1,0
2,1,0,4,0,0,1,1,1395,1,180.0,161.0,1.0,1.8944444444444444,0,2,7,0.5136268343815513,4,0
2,2,0,4,0,0,1,6,1457,2,180.0,173.0,1.0,2.9611111111111112,0,3,7,0.5581818181818182,4,1
2,3,0,4,0,0,1,0,1423,1,180.0,175.0,1.0,3.9722222222222223,0,17,7,0.5229885057471264,4,-1
2,5,0,4,0,0,1,0,1539,3,170.0,144.0,0.9444444444444444,5.847058823529411,0,19,2,0.6695352839931153,4,2
3,4,0,4,0,0,1,0,1525,3,170.0,155.0,0.9444444444444444,4.911764705882353,0,8,7,0.6454388984509466,5,0
7,0,0,4,0,0,1,4,1363,1,180.0,179.0,1.0,0.9944444444444444,0,17,3,0.38727272727272727,5,0
7,1,0,4,0,0,1,4,1382,1,180.0,172.0,1.0,1.955555555555556,0,37,3,0.4863731656184486,5,0
3,2,0,4,0,0,0,0,1459,2,180.0,174.0,1.0,2.966666666666667,0,21,3,0.5618181818181818,5,1
3,3,0,4,0,0,1,4,1508,3,180.0,180.0,1.0,3.999999,0,37,7,0.685823754789272,5,1
5,1,1,4,0,0,1,6,1410,1,180.0,164.0,1.0,1.911111111111111,0,9,3,0.5450733752620545,4,0
5,2,1,4,0,1,1,4,1434,2,180.0,170.0,1.0,2.9444444444444446,0,13,3,0.5163636363636364,4,1
5,4,1,4,0,0,0,0,1496,2,180.0,170.0,1.0,4.944444444444445,0,28,7,0.5955249569707401,4,0
5,5,1,4,0,1,1,6,1533,3,167.0,130.0,0.9277777777777778,5.778443113772455,0,29,7,0.6592082616179001,4,1
6,5,0,4,0,0,1,1,1508,3,180.0,175.0,1.0,5.972222222222222,0,13,3,0.6161790017211703,2,0
6,6,0,4,0,0,1,4,1541,3,180.0,167.0,1.0,6.927777777777778,0,23,7,0.6753022452504318,2,0
2,5,0,4,0,0,1,1,1475,2,169.0,168.0,0.9388888888888888,5.994082840236686,0,11,2,0.5593803786574871,2,0
2,6,0,4,0,0,1,0,1454,1,180.0,175.0,1.0,6.972222222222222,0,10,3,0.5250431778929189,2,-1
2,6,1,4,0,0,1,1,1479,2,180.0,176.0,1.0,6.977777777777778,0,2,3,0.5682210708117443,1,0
9,2,0,4,0,0,1,1,1452,3,180.0,174.0,1.0,2.966666666666667,0,14,7,0.5490909090909091,4,0
9,3,0,4,0,0,1,1,1467,2,180.0,178.0,1.0,3.988888888888889,0,22,7,0.60727969348659,4,-1
9,4,0,4,0,0,1,4,1494,2,180.0,172.0,1.0,4.955555555555556,0,8,2,0.5920826161790017,4,0
9,6,0,4,0,0,1,4,1510,2,180.0,140.0,1.0,6.777777777777778,0,26,7,0.6217616580310881,4,0
5,4,1,4,0,0,1,5,1491,2,170.0,162.0,0.9444444444444444,4.952941176470588,0,4,6,0.5869191049913941,5,0
5,0,1,4,0,0,1,6,1438,3,180.0,178.0,1.0,0.9888888888888888,0,22,7,0.5236363636363637,5,0
5,1,1,4,0,0,0,1,1462,3,180.0,173.0,1.0,1.9611111111111112,0,18,3,0.6540880503144654,5,0
5,2,1,4,0,0,1,6,1439,2,180.0,173.0,1.0,2.9611111111111112,0,18,7,0.5254545454545455,5,-1
5,3,1,4,0,0,1,6,1498,3,180.0,167.0,1.0,3.927777777777778,1,25,2,0.6666666666666666,5,1
6,0,1,4,0,0,1,5,1434,3,180.0,178.0,1.0,0.9888888888888888,0,10,3,0.5163636363636364,4,0
6,1,1,4,0,0,1,4,1419,2,180.0,173.0,1.0,1.9611111111111112,0,2,3,0.5639412997903563,4,-1
6,3,1,4,1,0,1,0,1456,2,180.0,174.0,1.0,3.966666666666667,0,3,3,0.5862068965517241,4,0
6,4,1,4,1,0,1,4,1483,2,170.0,162.0,0.9444444444444444,4.952941176470588,0,25,3,0.5731497418244407,4,0
4,2,1,4,0,0,1,4,1447,3,180.0,155.0,1.0,2.861111111111111,0,13,2,0.54,3,0
4,3,1,4,0,0,1,6,1403,1,180.0,161.0,1.0,3.894444444444445,0,11,0,0.4846743295019157,3,-2
4,4,1,4,0,0,1,5,1484,2,180.0,172.0,1.0,4.955555555555556,0,12,3,0.5748709122203098,3,1
1,3,0,4,0,0,1,6,1549,4,125.0,114.0,0.6944444444444444,3.912,1,3,7,0.764367816091954,1,0
4,1,0,4,0,0,1,5,1381,1,180.0,176.0,1.0,1.9777777777777776,0,5,3,0.48427672955974843,4,0
4,2,0,4,0,0,1,1,1431,2,180.0,172.0,1.0,2.955555555555556,0,17,3,0.5109090909090909,4,1
4,3,0,4,0,0,1,6,1407,1,180.0,176.0,1.0,3.977777777777778,0,21,3,0.49233716475095785,4,-1
4,4,0,4,0,0,1,6,1471,2,180.0,134.0,1.0,4.7444444444444445,0,7,3,0.5524956970740104,4,1
7,3,1,4,0,0,1,6,1476,2,180.0,177.0,1.0,3.983333333333333,0,15,7,0.6245210727969349,4,0
7,4,1,4,0,0,1,5,1485,2,180.0,170.0,1.0,4.944444444444445,0,27,3,0.576592082616179,4,0
7,5,1,4,0,0,1,4,1460,1,180.0,179.0,1.0,5.9944444444444445,0,18,3,0.5335628227194492,4,-1
7,6,1,4,0,0,1,0,1524,3,180.0,180.0,1.0,6.999999,1,21,3,0.6459412780656304,4,2
3,2,0,4,0,0,1,6,1521,4,180.0,180.0,1.0,2.999999,0,9,3,0.6745454545454546,1,0
2,0,0,4,0,1,1,0,1425,3,121.0,96.0,0.6722222222222223,0.7933884297520661,0,16,3,0.5,1,0
0,2,0,4,0,0,0,6,1490,3,180.0,176.0,1.0,2.977777777777778,0,15,2,0.6181818181818182,3,0
0,4,0,4,0,0,0,6,1507,3,180.0,179.0,1.0,4.9944444444444445,0,7,7,0.6144578313253012,3,0
0,5,0,4,0,0,0,6,1518,3,170.0,158.0,0.9444444444444444,5.929411764705883,0,21,7,0.6333907056798623,3,0
7,2,1,3,0,0,1,6,1563,4,180.0,179.0,1.0,2.9944444444444445,0,14,3,0.7509090909090909,1,0
4,2,0,4,0,0,1,6,1501,4,180.0,180.0,1.0,2.999999,0,8,3,0.6381818181818182,1,0
2,2,1,4,1,0,1,5,1239,1,180.0,165.0,1.0,2.9166666666666665,0,2,7,0.1618181818181818,3,0
2,3,1,4,1,0,1,5,1266,1,180.0,174.0,1.0,3.966666666666667,1,13,3,0.2222222222222222,3,0
2,5,1,4,1,0,0,1,1150,1,180.0,164.0,1.0,5.911111111111111,1,15,3,0.0,3,0
6,4,1,4,0,0,1,4,1496,3,180.0,177.0,1.0,4.983333333333333,0,13,3,0.5955249569707401,3,0
6,5,1,4,0,0,1,4,1537,3,180.0,180.0,1.0,5.999999,0,3,2,0.6660929432013769,3,0
6,6,1,4,0,0,1,0,1458,1,180.0,180.0,1.0,6.999999,0,24,3,0.531951640759931,3,-2
7,0,0,4,0,0,1,4,1418,3,180.0,152.0,1.0,0.8444444444444444,0,2,3,0.48727272727272725,2,0
7,1,0,4,0,0,1,0,1442,2,180.0,163.0,1.0,1.9055555555555557,0,17,3,0.6121593291404612,2,-1
2,2,1,4,1,0,0,5,1484,3,180.0,144.0,1.0,2.8,0,2,7,0.6072727272727273,1,0
8,1,1,3,0,0,0,5,1588,4,180.0,173.0,1.0,1.9611111111111112,1,18,7,0.9182389937106918,1,0
8,3,0,2,0,0,1,4,1576,4,180.0,178.0,1.0,3.988888888888889,0,12,7,0.8160919540229885,1,0
1,4,1,4,0,0,1,0,1605,4,180.0,173.0,1.0,4.961111111111111,1,19,7,0.7831325301204819,1,0
3,0,0,4,0,0,1,1,1443,3,180.0,180.0,1.0,0.999999,0,1,7,0.5327272727272727,3,0
3,1,0,4,0,0,1,5,1473,3,180.0,179.0,1.0,1.9944444444444445,0,9,7,0.6771488469601677,3,0
3,2,0,4,0,0,1,1,1552,4,180.0,179.0,1.0,2.9944444444444445,0,2,3,0.730909090909091,3,1
7,4,0,4,0,0,1,4,1498,3,180.0,172.0,1.0,4.955555555555556,0,18,3,0.5989672977624785,3,0
7,5,0,4,0,0,1,1,1489,2,180.0,177.0,1.0,5.983333333333333,0,1,7,0.5834767641996558,3,-1
7,6,0,4,0,0,1,0,1433,1,180.0,172.0,1.0,6.955555555555556,1,17,3,0.48877374784110533,3,-1
2,5,0,4,0,0,1,0,1527,3,180.0,173.0,1.0,5.961111111111111,0,3,3,0.648881239242685,1,0
7,5,1,4,0,0,1,5,1539,3,170.0,168.0,0.9444444444444444,5.988235294117647,0,4,7,0.6695352839931153,5,0
7,1,1,4,0,0,1,4,1423,2,180.0,178.0,1.0,1.988888888888889,0,30,3,0.5723270440251572,5,0
7,2,1,4,0,0,1,0,1474,3,180.0,176.0,1.0,2.977777777777778,0,15,3,0.5890909090909091,5,1
7,3,1,4,0,0,1,6,1417,1,180.0,180.0,1.0,3.999999,0,13,3,0.5114942528735632,5,-2
7,4,1,4,0,0,1,6,1497,2,180.0,173.0,1.0,4.961111111111111,0,3,7,0.5972461273666093,5,1
1,1,0,4,0,0,0,1,1448,3,180.0,170.0,1.0,1.9444444444444444,0,2,3,0.6247379454926625,4,0
1,2,0,4,0,0,0,4,1518,3,180.0,173.0,1.0,2.9611111111111112,0,14,3,0.6690909090909091,4,0
1,3,0,4,0,0,0,6,1474,2,180.0,177.0,1.0,3.983333333333333,0,15,3,0.6206896551724138,4,-1
1,4,0,4,0,0,0,0,1561,4,180.0,172.0,1.0,4.955555555555556,1,16,3,0.7074010327022375,4,2
5,2,0,4,0,0,0,5,1519,4,180.0,172.0,1.0,2.955555555555556,0,18,7,0.6709090909090909,1,0
5,0,1,4,0,0,1,0,1434,3,180.0,151.0,1.0,0.8388888888888889,0,2,7,0.5163636363636364,1,0
7,6,0,4,0,0,1,6,1506,2,180.0,177.0,1.0,6.983333333333333,1,7,3,0.614853195164076,1,0
0,2,0,4,0,0,1,1,1513,4,180.0,156.0,1.0,2.8666666666666667,0,9,3,0.66,2,0
0,3,0,4,0,0,1,0,1594,4,180.0,167.0,1.0,3.927777777777778,0,12,3,0.8505747126436781,2,0
0,2,1,4,0,0,1,1,1526,4,180.0,168.0,1.0,2.9333333333333336,0,2,3,0.6836363636363636,2,0
0,3,1,4,0,0,1,5,1553,4,180.0,167.0,1.0,3.927777777777778,0,8,7,0.7720306513409961,2,0
1,1,1,4,0,0,1,1,1437,3,180.0,175.0,1.0,1.9722222222222223,0,2,3,0.6016771488469602,4,0
1,2,1,4,0,0,1,4,1477,3,180.0,169.0,1.0,2.938888888888889,0,14,3,0.5945454545454546,4,0
1,4,1,4,0,0,1,0,1530,3,180.0,175.0,1.0,4.972222222222222,0,17,7,0.6540447504302926,4,0
1,5,1,4,0,0,1,6,1547,3,170.0,158.0,0.9444444444444444,5.929411764705883,0,12,7,0.6833046471600689,4,0
1,6,0,4,0,1,1,4,1563,3,170.0,107.0,0.9444444444444444,6.629411764705882,0,9,0,0.7132987910189983,5,0
1,2,0,4,0,0,1,0,1470,3,180.0,174.0,1.0,2.966666666666667,0,2,7,0.5818181818181818,5,0
1,3,0,4,0,0,1,5,1524,3,180.0,175.0,1.0,3.9722222222222223,0,1,7,0.7164750957854407,5,0
1,4,0,4,0,0,1,0,1518,3,180.0,176.0,1.0,4.977777777777778,0,20,1,0.6333907056798623,5,0
1,5,0,4,0,0,1,0,1535,3,180.0,162.0,1.0,5.9,0,20,0,0.6626506024096386,5,0
8,2,1,3,0,0,0,5,1504,4,180.0,180.0,1.0,2.999999,0,10,7,0.6436363636363637,1,0
7,5,0,4,0,0,1,6,1502,3,180.0,166.0,1.0,5.922222222222223,0,6,3,0.6058519793459552,2,0
7,6,0,4,0,0,1,1,1553,3,180.0,172.0,1.0,6.955555555555556,1,16,3,0.696027633851468,2,0
6,1,0,4,0,0,1,0,1588,4,180.0,178.0,1.0,1.988888888888889,0,14,3,0.9182389937106918,3,0
6,2,0,4,0,0,1,6,1607,4,180.0,180.0,1.0,2.999999,0,2,3,0.8309090909090909,3,0
6,3,0,4,0,0,1,6,1456,2,180.0,179.0,1.0,3.994444444444445,0,20,3,0.5862068965517241,3,-2
3,4,1,4,0,0,1,1,1438,1,180.0,173.0,1.0,4.961111111111111,0,5,7,0.49569707401032703,1,0
0,0,1,4,0,0,1,5,1401,2,180.0,163.0,1.0,0.9055555555555556,0,2,7,0.45636363636363636,4,0
9,1,1,4,0,0,1,1,1472,3,180.0,175.0,1.0,1.9722222222222223,1,19,3,0.6750524109014675,4,1
9,2,1,4,0,0,1,1,1478,3,180.0,174.0,1.0,2.966666666666667,0,24,7,0.5963636363636363,4,0
9,3,1,4,0,0,1,5,1473,2,180.0,163.0,1.0,3.905555555555555,1,21,3,0.6187739463601533,4,-1
2,5,1,4,1,1,1,5,1483,2,170.0,150.0,0.9444444444444444,5.882352941176471,0,4,7,0.5731497418244407,5,0
2,1,1,4,0,0,1,0,1402,1,180.0,163.0,1.0,1.9055555555555557,0,3,7,0.5283018867924528,5,0
2,2,1,4,0,0,1,4,1414,1,180.0,165.0,1.0,2.9166666666666665,0,3,7,0.48,5,0
2,3,1,4,1,0,1,6,1396,1,180.0,162.0,1.0,3.9,0,2,7,0.47126436781609193,5,0
2,4,1,4,1,0,1,1,1457,1,180.0,159.0,1.0,4.883333333333333,0,3,7,0.5283993115318416,5,0
3,5,1,4,0,0,1,0,1519,3,170.0,152.0,0.9444444444444444,5.894117647058824,0,8,7,0.6351118760757315,5,0
3,1,1,4,1,0,1,6,1428,2,180.0,175.0,1.0,1.9722222222222223,0,4,3,0.5828092243186582,5,0
3,2,1,4,1,0,1,5,1449,2,180.0,179.0,1.0,2.9944444444444445,0,22,3,0.5436363636363636,5,0
3,3,1,4,0,0,1,5,1423,1,180.0,173.0,1.0,3.9611111111111112,0,36,7,0.5229885057471264,5,-1
3,4,1,4,0,0,1,6,1475,2,180.0,179.0,1.0,4.9944444444444445,0,7,7,0.5593803786574871,5,1
5,2,1,4,0,0,1,6,1467,2,180.0,155.0,1.0,2.861111111111111,0,18,7,0.5763636363636364,3,0
5,3,1,4,0,0,1,6,1515,3,180.0,131.0,1.0,3.727777777777778,0,5,0,0.6992337164750958,3,1
5,4,1,4,0,0,1,6,1585,4,170.0,139.0,0.9444444444444444,4.817647058823529,0,26,7,0.7487091222030982,3,1
9,5,0,4,1,0,1,0,1514,3,170.0,134.0,0.9444444444444444,5.788235294117647,0,18,7,0.6265060240963856,5,0
9,1,0,4,1,0,1,0,1395,1,180.0,159.0,1.0,1.8833333333333333,1,10,3,0.5136268343815513,5,0
9,2,0,4,1,0,1,5,1502,3,180.0,176.0,1.0,2.977777777777778,0,23,7,0.64,5,2
9,3,0,4,1,0,1,4,1477,2,180.0,174.0,1.0,3.966666666666667,0,23,7,0.6264367816091954,5,-1
9,4,0,4,1,0,1,4,1510,3,180.0,164.0,1.0,4.911111111111111,0,14,3,0.6196213425129088,5,1
3,2,1,4,0,0,1,4,1458,2,180.0,173.0,1.0,2.9611111111111112,0,14,7,0.56,3,0
3,3,1,4,0,0,0,4,1481,2,180.0,164.0,1.0,3.911111111111111,0,3,3,0.6340996168582376,3,0
3,4,1,4,0,0,0,0,1516,3,170.0,131.0,0.9444444444444444,4.770588235294118,0,8,7,0.6299483648881239,3,1
1,4,1,4,0,1,1,6,1471,2,180.0,159.0,1.0,4.883333333333333,0,10,1,0.5524956970740104,2,0
1,5,1,4,0,1,1,5,1482,2,180.0,166.0,1.0,5.922222222222223,0,7,7,0.5714285714285714,2,0
5,2,1,8,0,0,0,1,1642,4,180.0,170.0,1.0,2.9444444444444446,0,8,7,0.8945454545454545,1,0
5,0,1,4,1,0,1,1,1361,1,180.0,147.0,1.0,0.8166666666666667,0,8,0,0.3836363636363636,4,0
5,0,1,4,0,0,1,1,1410,2,180.0,178.0,1.0,0.9888888888888888,0,31,7,0.4727272727272727,4,1
5,2,1,4,0,0,1,0,1441,2,180.0,174.0,1.0,2.966666666666667,0,15,3,0.5290909090909091,4,0
5,3,1,4,0,0,1,6,1478,2,170.0,165.0,0.9444444444444444,3.9705882352941178,1,26,2,0.6283524904214559,4,0
9,0,0,4,0,0,1,1,1473,4,180.0,180.0,1.0,0.999999,0,6,2,0.5872727272727273,3,0
9,1,0,4,0,0,0,5,1485,3,180.0,179.0,1.0,1.9944444444444445,0,24,3,0.7023060796645703,3,-1
9,3,0,4,0,0,1,5,1546,4,180.0,180.0,1.0,3.999999,0,16,7,0.7586206896551724,3,1
6,6,1,4,1,0,1,1,1543,3,180.0,171.0,1.0,6.95,0,1,7,0.6787564766839378,1,0
9,2,1,4,0,1,1,1,1464,3,180.0,173.0,1.0,2.9611111111111112,0,14,7,0.5709090909090909,4,0
9,3,1,4,0,1,1,1,1491,3,180.0,180.0,1.0,3.999999,0,22,7,0.6532567049808429,4,0
9,4,1,4,1,1,1,4,1410,1,180.0,178.0,1.0,4.988888888888889,0,13,3,0.4475043029259897,4,-2
9,6,1,4,1,1,1,4,1504,2,170.0,163.0,0.9444444444444444,6.958823529411765,0,4,7,0.6113989637305699,4,1
9,5,0,4,0,0,1,4,1546,4,180.0,156.0,1.0,5.866666666666667,0,5,7,0.6815834767641996,2,0
9,6,0,4,0,0,1,6,1533,3,180.0,175.0,1.0,6.972222222222222,0,23,7,0.6614853195164075,2,-1
0,6,1,4,0,0,1,5,1594,4,180.0,173.0,1.0,6.961111111111111,1,10,7,0.7668393782383419,1,0
3,4,1,4,1,0,1,1,1485,2,180.0,176.0,1.0,4.977777777777778,0,18,7,0.576592082616179,3,0
3,5,1,4,1,0,1,6,1504,2,180.0,180.0,1.0,5.999999,0,27,7,0.6092943201376936,3,0
3,6,1,4,1,0,1,4,1436,1,180.0,180.0,1.0,6.999999,0,28,7,0.4939550949913644,3,-1
9,2,1,1,0,0,1,1,1471,3,180.0,178.0,1.0,2.988888888888889,0,36,3,0.5836363636363636,2,0
9,3,1,1,0,0,1,4,1537,4,180.0,179.0,1.0,3.994444444444445,0,23,7,0.7413793103448276,2,1
3,4,1,4,0,0,1,0,1489,2,170.0,163.0,0.9444444444444444,4.958823529411765,0,19,3,0.5834767641996558,5,0
3,0,1,4,0,0,1,6,1412,2,180.0,169.0,1.0,0.9388888888888888,0,13,3,0.4763636363636364,5,0
3,1,1,4,0,0,1,1,1415,2,180.0,178.0,1.0,1.988888888888889,0,4,0,0.5555555555555556,5,0
3,2,1,4,0,0,1,1,1443,2,180.0,176.0,1.0,2.977777777777778,0,2,3,0.5327272727272727,5,0
3,3,1,4,0,0,1,4,1476,2,180.0,177.0,1.0,3.983333333333333,0,37,7,0.6245210727969349,5,0
1,6,1,4,0,1,1,4,1471,1,170.0,126.0,0.9444444444444444,6.741176470588235,1,17,3,0.5544041450777202,5,0
7,2,1,4,0,0,1,6,1429,2,180.0,148.0,1.0,2.822222222222222,0,14,3,0.5072727272727273,5,0
7,3,1,4,0,0,1,1,1464,2,180.0,175.0,1.0,3.9722222222222223,0,2,0,0.6015325670498084,5,0
1,4,1,4,0,0,1,6,1454,1,180.0,178.0,1.0,4.988888888888889,0,20,1,0.5232358003442341,5,-1
1,5,1,4,0,0,1,0,1473,2,180.0,87.0,1.0,5.483333333333333,0,8,3,0.5559380378657487,5,1
0,0,0,4,0,0,1,0,1323,1,154.0,143.0,0.8555555555555555,0.9285714285714286,0,8,3,0.3145454545454546,4,0
0,1,0,4,0,0,1,4,1385,1,180.0,172.0,1.0,1.955555555555556,0,10,3,0.49266247379454925,4,0
0,2,0,4,0,0,1,0,1414,1,180.0,176.0,1.0,2.977777777777778,0,22,3,0.48,4,0
0,3,0,4,0,0,1,5,1420,1,180.0,136.0,1.0,3.755555555555556,0,9,3,0.5172413793103449,4,0
3,3,0,4,0,0,1,0,1513,3,180.0,173.0,1.0,3.9611111111111112,0,26,7,0.6954022988505747,3,0
3,4,0,4,0,0,1,1,1567,4,180.0,177.0,1.0,4.983333333333333,0,5,7,0.7177280550774526,3,1
3,5,0,4,0,0,1,1,1430,1,180.0,176.0,1.0,5.977777777777778,0,6,7,0.4819277108433735,3,-3
7,1,0,4,0,0,1,4,1485,4,180.0,169.0,1.0,1.9388888888888889,0,2,3,0.7023060796645703,4,0
7,2,0,4,0,0,1,0,1486,3,180.0,170.0,1.0,2.9444444444444446,0,23,3,0.610909090909091,4,-1
7,3,0,4,0,0,1,6,1425,1,180.0,177.0,1.0,3.983333333333333,0,19,7,0.5268199233716475,4,-2
7,4,0,4,0,0,1,5,1486,2,180.0,139.0,1.0,4.772222222222222,0,3,7,0.5783132530120482,4,1
3,2,0,4,0,0,1,1,1486,3,180.0,160.0,1.0,2.888888888888889,0,11,3,0.610909090909091,2,0
3,3,0,4,0,0,1,6,1534,3,180.0,163.0,1.0,3.905555555555555,0,35,7,0.735632183908046,2,0
5,6,1,3,0,0,1,6,1458,1,179.0,172.0,0.9944444444444444,6.960893854748603,0,9,7,0.531951640759931,1,0
2,1,1,4,1,1,1,4,1477,3,177.0,177.0,0.9833333333333332,1.999999,0,1,7,0.6855345911949685,1,0
6,5,0,4,0,1,1,1,1561,4,168.0,161.0,0.9333333333333332,5.958333333333333,0,20,3,0.7074010327022375,5,0
6,1,0,4,0,0,1,4,1466,3,180.0,179.0,1.0,1.9944444444444445,0,4,7,0.6624737945492662,5,0
6,2,0,4,0,0,1,4,1494,3,180.0,180.0,1.0,2.999999,0,7,7,0.6254545454545455,5,0
6,3,0,4,0,0,1,6,1457,2,180.0,179.0,1.0,3.994444444444445,0,20,3,0.5881226053639846,5,-1
6,4,0,4,0,0,1,6,1506,3,180.0,179.0,1.0,4.9944444444444445,0,10,3,0.612736660929432,5,1
7,3,0,4,0,0,0,5,1503,3,180.0,175.0,1.0,3.9722222222222223,0,11,3,0.6762452107279694,1,0
7,0,0,4,0,0,1,4,1341,1,149.0,136.0,0.8277777777777777,0.912751677852349,0,17,3,0.3472727272727273,4,0
7,1,0,4,0,0,0,0,1380,1,180.0,168.0,1.0,1.9333333333333331,0,37,3,0.48218029350104824,4,0
7,3,0,4,0,0,1,5,1393,1,180.0,139.0,1.0,3.772222222222222,0,5,0,0.46551724137931033,4,0
7,4,0,4,0,0,1,6,1443,1,170.0,149.0,0.9444444444444444,4.876470588235295,0,29,3,0.504302925989673,4,0
6,4,1,4,0,0,1,1,1510,3,180.0,178.0,1.0,4.988888888888889,0,2,3,0.6196213425129088,3,0
6,5,1,4,0,0,1,4,1542,3,180.0,176.0,1.0,5.977777777777778,0,5,3,0.6746987951807228,3,0
6,6,1,4,0,0,1,0,1455,1,180.0,176.0,1.0,6.977777777777778,0,24,3,0.5267702936096719,3,-2
8,5,0,4,0,0,1,4,1459,1,180.0,170.0,1.0,5.944444444444445,0,6,7,0.53184165232358,1,0
1,5,0,4,0,1,1,5,1553,3,170.0,156.0,0.9444444444444444,5.91764705882353,0,7,7,0.693631669535284,2,0
