RecordType,Blank1,Blank2,LocalUse,Blank3,Blank4,DateofBirth,DateofBirthforTesting,Gender,CALPADSGrade,GradeAssessed,CALPADSCharterSchoolIndicator,SPEDAcctDist,CALPADSNPSSchoolFlag,Section504Status,CALPADSIDEAIndicator,IDEAIndicatorforTesting,PrimaryDisabilityType,PrimaryDisabilityforTesting,MigrantStatus,ELEntryDate,ELExitDate,ELStatus,FirstEntryDateInUSSchool,ELASforTesting,CALPADSPrimaryLanguage,PrimaryLanguageforTesting,CEDSLanguageCode,MilitaryStatus,FosterStatus,HomelessStatus,EconomicDisadvantageStatus,EconomicDisadvantageTesting,HispanicorLatino,AmericanIndianorAlaskaNative,Asian,BlackorAfricanAmerican,White,HawaiianOrOtherPacificIslander,Filipino,TwoorMoreRaces,ReportingEthnicity,ParentEducationLevel,TestedStatus,ScoreAvailableDate,TestedCharterSchoolIndicator1,TestedCharterCode1,TestedSchoolNPSFlag1,TestStartDate1,TestCompletedDate1,TestedCharterSchoolIndicator2,TestedCharterCode2,TestedSchoolNPSFlag2,TestStartDate2,TestCompletedDate2,TestedCharterSchoolIndicator3,TestedCharterCode3,TestedSchoolNPSFlag3,TestStartDate3,TestCompletedDate3,TestedCharterSchoolIndicator4,TestedCharterCode4,TestedSchoolNPSFlag4,TestStartDate4,TestCompletedDate4,FinalTestedCharterSchoolIndicator,FinalTestedCharterCode,FinalTestedSchoolNPSFlag,FinalTestCompletedDate,OpportunityID1,OpportunityTestingStatus1,OpportunityID2,OpportunityTestingStatus2,OpportunityID3,OpportunityTestingStatus3,OpportunityID4,OpportunityTestingStatus4,StudentExitCode,StudentExitWithdrawalDate,StudentRemovedCALPADSFileDate,ConditionCode,Attemptedness,IncludeIndicator,UnlistedResources1,UnlistedResources2,UnlistedResources3,UnlistedResources4,SSREligible,RemoteTester1,RemoteTester2,RemoteTester3,RemoteTester4,TestMode1,TestMode2,TestMode3,TestMode4,ForceComplete,Blank5,RawScore1,RawScore2,RawScore3,RawScore4,OverallScaleScore,PercentCorrect,OralLanguageScaleScore,WrittenLanguageScaleScore,OverallPL,PreliminaryIndicator,OralLanguagePL,WrittenLanguagePL,OverallScaleScoreCSEM,OralLanguageCSEM,WrittenLanguageCSEM,ListeningPL,SpeakingPL,ReadingPL,WritingPL,DomainEx1,DomainEx2,DomainEx3,DomainEx4,OverallItemsAttempted,ItemsAttempted1,ItemsAttempted2,ItemsAttempted3,ItemsAttempted4,AccommodationsIndicator,DesignatedSupportIndicator,EAAmericanSignLanguage1,EAAmericanSignLanguage2,EAAudioScript1,EAAudioScript2,EAAudioScript3,EAAudioScript4,EABraille1,EABraille2,EABraille3,EABraille4,EAClosedCaptioning1,EAClosedCaptioning2,EAClosedCaptioning3,EAClosedCaptioning4,EASpeechtoText1,EASpeechtoText2,EASpeechtoText3,EASpeechtoText4,EATexttoSpeech1,EATexttoSpeech2,EATexttoSpeech4,NEAAdditionalInstructionalSupports1,NEAAlternateResponseOptions1,NEAAlternateResponseOptions2,NEAAlternateResponseOptions3,NEAAlternateResponseOptions4,NEAManuallyCodedEnglish1,NEAManuallyCodedEnglish2,NEAManuallyCodedEnglish3,NEAManuallyCodedEnglish4,NEAAudioScript1,NEAAudioScript2,NEAAudioScript3,NEAAudioScript4,NEABreaks1,NEABreaks2,NEABreaks3,NEABreaks4,NEABraille1,NEABraille2,NEABraille3,NEABraille4,NEAScribe1,NEAScribe2,NEAScribe3,NEAScribe4,NEASpeechtoText1,NEASpeechtoText2,NEASpeechtoText3,NEASpeechtoText4,NEALargeVersionsofPaper1,NEALargeVersionsofPaper2,NEALargeVersionsofPaper3,NEALargeVersionsofPaper4,NEAUnlisted Resources1,NEAUnlisted Resources2,NEAUnlisted Resources3,NEAUnlisted Resources4,NEAWordProcessor1,NEAWordProcessor2,NEAWordProcessor3,NEAWordProcessor4,EDSColorContrast1,EDSColorContrast2,EDSColorContrast3,EDSColorContrast4,EDSMasking1,EDSMasking2,EDSMasking3,EDSMasking4,EDSMousePointer1,EDSMousePointer2,EDSMousePointer3,EDSMousePointer4,EDSPauseorReplayAudio1,EDSPauseorReplayAudio2,EDSPermissiveMode1,EDSPermissiveMode2,EDSPermissiveMode3,EDSPermissiveMode4,EDSPrintSize1,EDSPrintSize2,EDSPrintSize3,EDSPrintSize4,EDSStreamline1,EDSStreamline2,EDSStreamline3,EDSStreamline4,EDSTurnOffAnyUniversalTool1,EDSTurnOffAnyUniversalTool2,EDSTurnOffAnyUniversalTool3,EDSTurnOffAnyUniversalTool4,NEDSAmplification1,NEDSAmplification2,NEDSAmplification3,NEDSAmplification4,NEDSColorContrast1,NEDSColorContrast2,NEDSColorContrast3,NEDSColorContrast4,NEDSColorOverlay1,NEDSColorOverlay2,NEDSColorOverlay3,NEDSColorOverlay4,NEDSInterfaceAssistant1,NEDSInterfaceAssistant2,NEDSInterfaceAssistant3,NEDSInterfaceAssistant4,NEDSMagnification1,NEDSMagnification2,NEDSMagnification3,NEDSMagnification4,NEDSMasking1,NEDSMasking2,NEDSMasking3,NEDSMasking4,NEDSMedicalSupports1,NEDSMedicalSupports2,NEDSMedicalSupports3,NEDSMedicalSupports4,NEDSNoiseBuffers1,NEDSNoiseBuffers2,NEDSNoiseBuffers3,NEDSNoiseBuffers4,NEDSPrintonDemand1,NEDSPrintonDemand2,NEDSPrintonDemand3,NEDSPrintonDemand4,NEDSPauseorReplayAudio1,NEDSPauseorReplayAudio2,NEDSReadAloudItems1,NEDSReadAloudItems4,NEDSSeparateSetting1,NEDSSeparateSetting2,NEDSSeparateSetting3,NEDSSeparateSetting4,NEDSSimplifiedTestDirections1,NEDSSimplifiedTestDirections2,NEDSSimplifiedTestDirections3,NEDSSimplifiedTestDirections4,NEDSTranslatedTestDirections1,NEDSTranslatedTestDirections2,NEDSTranslatedTestDirections3,NEDSTranslatedTestDirections4,SSREligibleMinus1,AttemptednessMinus1,GradeAssessedMinus1,ConditionCodeMinus1,ListeningRawScoreMinus1,SpeakingRawScoreMinus1,ReadingRawScoreMinus1,WritingRawScoreMinus1,OverallScaleScoreMinus1,OverallPLMinus1,OralLanguageScaleScoreMinus1,OralLanguageCSEMMinus1,OralLanguagePLMinus1,WrittenLanguageScaleScoreMinus1,WrittenLanguageCSEMMinus1,WrittenLanguagePLMinus1,ListeningPLMinus1,SpeakingPLMinus1,ReadingPLMinus1,WritingPLMinus1,SSREligibleMinus2,AttemptednessMinus2,GradeAssessedMinus2,ConditionCodeMinus2,ListeningRawScoreMinus2,SpeakingRawScoreMinus2,ReadingRawScoreMinus2,WritingRawScoreMinus2,OverallScaleScoreMinus2,OverallPLMinus2,OralLanguageScaleScoreMinus2,OralLanguageCSEMMinus2,OralLanguagePLMinus2,WrittenLanguageScaleScoreMinus2,WrittenLanguageCSEMMinus2,WrittenLanguagePLMinus2,ListeningPLMinus2,SpeakingPLMinus2,ReadingPLMinus2,WritingPLMinus2,SSREligibleMinus3,AttemptednessMinus3,GradeAssessedMinus3,ConditionCodeMinus3,ListeningRawScoreMinus3,SpeakingRawScoreMinus3,ReadingRawScoreMinus3,WritingRawScoreMinus3,OverallScaleScoreMinus3,OverallPLMinus3,OralLanguageScaleScoreMinus3,OralLanguageCSEMMinus3,OralLanguagePLMinus3,WrittenLanguageScaleScoreMinus3,WrittenLanguageCSEMMinus3,WrittenLanguagePLMinus3,ListeningPLMinus3,SpeakingPLMinus3,ReadingPLMinus3,WritingPLMinus3,ReportCreatedDate,EndofRecord,Stu_deID,School_deID,District_deID,AcademicYear
21,,,,,,2016-02-15 00:00:00,2016-02-15 00:00:00,M,KN,KN,,3768221,N,No,Yes,Yes,SLI,SLI,No,2021-08-24 00:00:00,,Yes,2021-07-26 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,13,Y,2022-07-15 00:00:00,,,N,2022-05-04 00:00:00,2022-05-05 00:00:00,,,N,2022-05-18 00:00:00,2022-05-18 00:00:00,,,N,2022-05-05 00:00:00,2022-05-05 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-18 00:00:00,157017918,C,162899810,C,157588930,C,52950608620545,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,10,9,7,3,1373,,1391,1331,1,,2,1,,10,13,2,1,1,1,N,N,N,N,51,20,9,14,8,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4595,3,0,2021-2022
21,,,,,,2012-05-30 00:00:00,2012-05-30 00:00:00,M,3,3,,,N,No,No,No,,,No,2017-09-15 00:00:00,,Yes,2020-01-28 00:00:00,EL,1,1,SPA,No,,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,500,12,Y,2022-03-28 00:00:00,,,N,2022-02-22 00:00:00,2022-02-22 00:00:00,,,N,2022-02-25 00:00:00,2022-02-25 00:00:00,,,N,2022-02-23 00:00:00,2022-02-23 00:00:00,,,N,2022-02-24 00:00:00,2022-02-24 00:00:00,,,N,2022-02-25 00:00:00,142004312,C,142614788,C,142250647,C,142358314,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,3,17,6,2,1415,,1402,1428,1,,1,1,,11,15,1,1,1,1,N,N,N,N,65,22,12,26,5,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,1,,13,11,6,2,1395,1,1414,10,2,1375,11,1,2,1,1,1,2022-08-05 00:00:00,ZZ,1709,3,0,2021-2022
21,,,,,,2009-09-16 00:00:00,2009-09-16 00:00:00,M,6,6,,,N,No,No,No,,,No,2014-07-28 00:00:00,,Yes,2014-07-28 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,13,Y,2022-03-28 00:00:00,,,N,2022-03-02 00:00:00,2022-03-02 00:00:00,,,N,2022-02-28 00:00:00,2022-02-28 00:00:00,,,N,2022-03-03 00:00:00,2022-03-03 00:00:00,,,N,2022-03-04 00:00:00,2022-03-04 00:00:00,,,N,2022-03-04 00:00:00,143096605,C,142714557,C,143328237,C,143444140,C,,,,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,17,28,15,14,1558,,1561,1555,3,,4,3,,22,16,2,3,2,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,5,,17,27,17,14,1541,3,1534,19,4,1547,15,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,Y,Y,3,,17,21,19,10,1499,3,1478,16,3,1519,14,3,2,2,2,2,2022-08-05 00:00:00,ZZ,1713,3,0,2021-2022
21,,,,,,2012-12-28 00:00:00,2012-12-28 00:00:00,M,3,3,,,N,No,No,No,,,No,2021-11-08 00:00:00,,Yes,2020-11-16 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-05-27 00:00:00,,,N,2022-05-12 00:00:00,2022-05-12 00:00:00,,,N,2022-05-12 00:00:00,2022-05-12 00:00:00,,,N,2022-05-12 00:00:00,2022-05-12 00:00:00,,,N,2022-05-12 00:00:00,2022-05-12 00:00:00,,,N,2022-05-12 00:00:00,160944021,C,160930249,C,160934988,C,160946461,C,T160,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,4,0,5,4,1365,,1296,1434,1,,1,1,,29,14,1,1,1,2,N,N,N,N,59,22,5,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4597,3,0,2021-2022
21,,,,,,2011-11-12 00:00:00,2011-11-12 00:00:00,F,4,4,,,N,No,No,No,,,No,2015-09-22 00:00:00,,Yes,2016-07-25 00:00:00,EL,1,1,SPA,No,,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,500,13,Y,2022-04-26 00:00:00,,,N,2022-02-22 00:00:00,2022-02-22 00:00:00,,,N,2022-04-25 00:00:00,2022-04-25 00:00:00,,,N,2022-02-23 00:00:00,2022-02-23 00:00:00,,,N,2022-02-24 00:00:00,2022-02-24 00:00:00,,,N,2022-04-25 00:00:00,142010749,C,151809435,C,142174063,C,142353070,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,17,27,18,14,1544,,1529,1558,3,,4,3,,18,17,3,3,2,3,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,3,,18,25,9,9,1503,3,1525,18,4,1480,13,2,3,3,1,2,,,,,,,,,,,,,,,,,,,,,Y,Y,1,,21,20,14,13,1493,3,1533,26,4,1453,12,2,3,3,2,2,2022-08-05 00:00:00,ZZ,1740,3,0,2021-2022
21,,,,,,2016-09-22 00:00:00,2016-09-22 00:00:00,F,KN,KN,,,N,No,No,No,,,No,2021-08-24 00:00:00,,Yes,2021-07-26 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-07-15 00:00:00,,,N,2022-04-27 00:00:00,2022-04-27 00:00:00,,,N,2022-05-18 00:00:00,2022-05-18 00:00:00,,,N,2022-04-27 00:00:00,2022-04-27 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-18 00:00:00,153458288,C,162766861,C,153487574,C,52950608620551,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,14,13,15,11,1421,,1422,1419,2,,2,3,,11,14,2,2,2,2,N,N,N,N,51,20,9,14,8,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4601,3,0,2021-2022
21,,,,,,2012-06-27 00:00:00,2012-06-27 00:00:00,F,4,4,,,N,No,No,No,,,No,2015-12-09 00:00:00,,Yes,2017-07-24 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-04-26 00:00:00,,,N,2022-02-22 00:00:00,2022-02-22 00:00:00,,,N,2022-04-25 00:00:00,2022-04-25 00:00:00,,,N,2022-02-23 00:00:00,2022-02-23 00:00:00,,,N,2022-02-24 00:00:00,2022-02-24 00:00:00,,,N,2022-04-25 00:00:00,142011697,C,152005858,C,142171913,C,142348687,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,22,22,12,5,1503,,1529,1476,3,,4,1,,18,13,3,2,2,1,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,2,,13,22,9,7,1434,2,1448,13,2,1419,9,1,2,2,1,1,Y,Y,1,,14,12,8,7,1413,2,1421,10,2,1404,10,1,2,2,1,1,2022-08-05 00:00:00,ZZ,1754,3,0,2021-2022
21,,,,,,2011-06-03 00:00:00,2011-06-03 00:00:00,F,5,5,,,N,No,No,No,,,No,2016-08-01 00:00:00,,Yes,2016-08-01 00:00:00,EL,1,1,SPA,No,,No,No,No,Yes,No,No,No,No,No,No,No,500,15,Y,2022-03-28 00:00:00,,,N,2022-02-22 00:00:00,2022-02-22 00:00:00,,,N,2022-02-25 00:00:00,2022-02-25 00:00:00,,,N,2022-02-23 00:00:00,2022-02-23 00:00:00,,,N,2022-02-24 00:00:00,2022-02-24 00:00:00,,,N,2022-02-25 00:00:00,142003711,C,142624730,C,142165910,C,142345635,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,16,30,16,10,1537,,1551,1522,3,,4,2,,20,14,2,3,2,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,4,,19,18,15,9,1496,2,1483,15,3,1508,13,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,,Y,Y,2,,15,9,18,12,1437,2,1407,11,1,1466,11,2,2,1,2,2,2022-08-05 00:00:00,ZZ,2882,3,0,2021-2022
21,,,,,,2016-02-29 00:00:00,2016-02-29 00:00:00,F,KN,KN,,,N,No,No,No,,,No,2021-08-24 00:00:00,,Yes,2021-08-02 00:00:00,EL,2,2,VIE,No,,No,No,No,No,No,Yes,No,No,No,No,No,200,12,Y,2022-07-15 00:00:00,,,N,2022-05-05 00:00:00,2022-05-05 00:00:00,,,N,2022-05-18 00:00:00,2022-05-18 00:00:00,,,N,2022-05-05 00:00:00,2022-05-05 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-18 00:00:00,157611401,C,162909806,C,157678654,C,52950608620543,,T200,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,16,21,17,11,1479,,1489,1454,4,,4,3,,18,32,2,3,3,2,N,N,N,N,51,20,9,14,8,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4602,3,0,2021-2022
21,,,,,,2011-08-25 00:00:00,2011-08-25 00:00:00,F,5,5,,,N,No,No,No,,,No,2015-08-31 00:00:00,,Yes,2016-07-25 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,No,No,No,No,Yes,No,No,No,700,13,Y,2022-03-28 00:00:00,,,N,2022-02-22 00:00:00,2022-02-22 00:00:00,,,N,2022-02-28 00:00:00,2022-02-28 00:00:00,,,N,2022-02-23 00:00:00,2022-02-23 00:00:00,,,N,2022-02-24 00:00:00,2022-02-24 00:00:00,,,N,2022-02-28 00:00:00,142002485,C,142792050,C,142164645,C,142346641,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,16,23,18,15,1527,,1489,1565,3,,3,3,,15,17,2,2,2,3,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,4,,12,27,13,12,1504,3,1495,15,3,1513,13,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,Y,Y,2,,16,22,24,15,1502,3,1465,14,3,1539,27,3,2,2,2,3,2022-08-05 00:00:00,ZZ,1802,3,0,2021-2022
21,,,,,,2015-05-22 00:00:00,2015-05-22 00:00:00,F,1,1,,,N,No,No,No,,,No,2020-11-09 00:00:00,,Yes,2020-08-24 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-07-15 00:00:00,,,N,2022-05-11 00:00:00,2022-05-11 00:00:00,,,N,2022-05-31 00:00:00,2022-05-31 00:00:00,,,N,2022-05-11 00:00:00,2022-05-11 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-31 00:00:00,160267223,C,164447469,C,160150561,C,52960608814011,,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,14,18,19,16,1478,,1450,1506,3,,2,3,,13,19,2,2,3,2,N,N,N,N,59,22,9,21,7,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,KN,,14,20,11,11,1438,3,1457,15,3,1393,10,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,4282,3,0,2021-2022
21,,,,,,2010-10-14 00:00:00,2010-10-14 00:00:00,M,5,5,,,N,No,No,No,,,No,2015-08-06 00:00:00,,Yes,2015-08-06 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,14,Y,2022-03-28 00:00:00,,,N,2022-02-22 00:00:00,2022-02-22 00:00:00,,,N,2022-02-28 00:00:00,2022-02-28 00:00:00,,,N,2022-02-23 00:00:00,2022-02-23 00:00:00,,,N,2022-02-24 00:00:00,2022-02-24 00:00:00,,,N,2022-02-28 00:00:00,142002546,C,142789179,C,142166526,C,142345135,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,18,22,12,8,1493,,1496,1490,2,,3,2,,16,13,2,2,2,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,4,,13,25,10,7,1482,2,1489,15,3,1475,13,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,Y,Y,2,,18,22,25,8,1480,3,1478,16,3,1481,12,3,2,2,2,2,2022-08-05 00:00:00,ZZ,1812,3,0,2021-2022
21,,,,,,2011-11-04 00:00:00,2011-11-04 00:00:00,M,4,4,,,N,No,No,No,,,No,2016-07-25 00:00:00,,Yes,2016-07-25 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,500,13,Y,2022-03-28 00:00:00,,,N,2022-02-28 00:00:00,2022-02-28 00:00:00,,,N,2022-03-01 00:00:00,2022-03-01 00:00:00,,,N,2022-03-01 00:00:00,2022-03-01 00:00:00,,,N,2022-02-24 00:00:00,2022-02-24 00:00:00,,,N,2022-03-01 00:00:00,142779375,C,142909675,C,142890555,C,142351037,C,E155,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,N,O,O,O,O,N,,14,28,13,9,1506,,1511,1501,3,,3,2,,17,14,2,3,2,2,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,3,,13,16,6,6,1447,1,1442,12,2,1451,13,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,Y,Y,1,,8,17,12,7,1419,2,1418,10,2,1419,10,2,1,2,2,1,2022-08-05 00:00:00,ZZ,1815,3,0,2021-2022
21,,,,,,2014-08-13 00:00:00,2014-08-13 00:00:00,M,2,2,,,N,No,No,No,,,No,2019-08-19 00:00:00,,Yes,2019-07-22 00:00:00,EL,1,1,SPA,No,,No,Yes,Yes,No,No,No,No,Yes,No,No,No,700,12,Y,2022-07-15 00:00:00,,,N,2022-05-11 00:00:00,2022-05-11 00:00:00,,,N,2022-05-13 00:00:00,2022-05-13 00:00:00,,,N,2022-05-13 00:00:00,2022-05-13 00:00:00,,,N,2022-02-01 00:00:00,2022-02-01 00:00:00,,,N,2022-05-13 00:00:00,160342296,C,161190935,C,161188621,C,52970608982453,,T160,2022-06-08 00:00:00,2022-06-24 00:00:00,,Y,Y,N,N,N,N,Y,N,N,N,,O,O,O,P,N,,13,19,9,6,1427,,1435,1418,2,,2,1,,12,9,2,2,1,1,N,N,N,N,66,22,12,26,6,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-05 00:00:00,ZZ,3820,3,0,2021-2022
